venue_id,name,address,city,country,capacity,latitude,longitude
20897,Skye Direct Stadium,Longfield Avenue,"Golcar, West Yorkshire",England,1000,53.6413799,-1.8463755
21474,Nottingham Forest Football Academy,,"West Bridgford, Nottingham",England,1000,52.9310754,-1.1256663
22587,St George’s Park - Pitch 6,"Michael Owen, Scotch Hill","Burton upon Trent, Staffordshire",England,1000,,
18887,The Bowl,Groves Road,Douglas,England,3500,51.1600748,-0.5789234
19265,Bartholomew Way,Bartholomew Way,"Horsham, West Sussex",England,1000,51.0834756,-0.300854
18983,Myrak Park,Roding Lane,"Buckhurst Hill, Essex",England,1000,51.6269659,0.0590268
22017,Gillford Park Stadium,Petteril Bank Road,"Carlisle, Cumbria",England,3000,54.8760067,-2.9075769
18984,The Paycare Ground,"Bentley Road North, Bentley","Darlaston, West Midlands",England,1000,52.5841251,-2.023526
22018,Bickland Park,Bickland Water Road,Falmouth,England,1000,50.1375633,-5.0922203
18986,Old School Lane,Old School Lane,"Hereford, Herefordshire",England,2000,52.0704964,-2.7107434
18987,The Middlesex Stadium,Breakspear Road,"Ruislip, Middlesex",England,3587,51.5869954,-0.4427218
18988,The Stag Ground,Newdigate Street,Nottingham,England,1000,52.9580781,-1.1649164
18989,The Dell,"Church Road, Laverstock","Salisbury, Wiltshire",England,1000,51.0783438,-1.7720699
19859,The Rotherfield,"Dodsley Grove, Easebourne","Midhurst, West Sussex",England,1000,50.9951652,-0.7336754
18990,Shefford Sports Club,Hitchin Road,"Shefford, Bedfordshire",England,1000,52.0288846,-0.3198256
22019,DOADC Stadium,Claines Lane,"Worcester, Worcestershire",England,1000,52.2257,-2.2148811
18992,Weybourne Road,Weybourne Road,"Sheringham, Norfolk",England,1000,52.9429912,1.1417292
22343,AFC Bournemouth Performance Centre,"Canford Magna, Wimborne","Bournemouth, Dorset",England,1000,50.7883504,-1.9516221
21222,Cardiff International Sports Stadium,Leckwith Road,Cardiff (Caerdydd),England,4953,51.4726855,-3.2103748
21223,University College London,"Bell Lane, London Colney","Shenley, Hertfordshire",England,1000,51.7106078,-0.2920808
21224,Robins High Performance Centre,Clevedon Road,"Failand, Somerset",England,1223,51.4476,-2.7149726
22344,Florence Park,Grange Road,Tiptree,England,1000,51.8160568,0.7366723
21226,The Alan Higgs Centre Field 1,"Allard Way, Pinley","Coventry, West Midlands",England,1000,,
21227,Ipswich Town Training Centre,Playford Road,"Ipswich, Suffolk",England,1000,52.0624322,1.2046897
21477,Millwall FC Training Ground,,"Bromley, London",England,1000,51.4028046,0.0148142
19718,Swansway Chester Stadium,Bumpers Lane,"Chester, Cheshire",England,5376,53.1892245,-2.923472
22020,Droitwich Spa Football Field,"Kingys, Briar Mill","Droitwich, Worcestershire",England,1000,,
22021,The Element Ground,Lower Packington Rd,Ashby-de-la-Zouch,England,1000,52.7397408,-1.4710728
20899,Linwood Playing Fields,Saffron Lane,"Leicester, Leicestershire",England,1000,52.5899581,-1.1411067
22022,Phoenix Park,156 Saltersgill Avenue,Middlesbrough,England,1000,54.5490825,-1.2324594
20901,Memorial Field,,"Downham Market, Norfolk",England,1000,52.6096623,0.3839836
20902,The Jack Carter Centre,The Drive,"Ilford, Greater London",England,2000,51.5901585,0.0217667
20903,The Recreation Ground,Wilderness Lane,"Harleston, Norfolk",England,1000,52.4004407,1.2944035
22023,4ED Hartpury Stadium with Vodafone,Hartpury House,"Gloucester, Gloucestershire",England,1000,51.9092565,-2.3071147
20904,Station Road,Heacham,"King&apos;s Lynn, Norfolk",England,1000,52.9105208,0.4955132
20905,The Lindsey Field,Dengemarsh Road,"Lydd, Kent",England,1000,50.9358268,0.909804
20906,Fryth Way,Fryth Way,"Nailsea, Somerset",England,1000,51.4350084,-2.7731838
21356,PSD Stadium,"Ruskin Drive, Denton&apos;s Green",Saint Helens,England,1000,50.128031,8.7231876
20908,McMullen Park,Meadow Lane,"Cardington, Bedfordshire",England,1500,52.1294828,-0.4128041
22024,Rugby Borough Sports Trust,Kilsby Lane,"Rugby, Warwickshire",England,2000,52.354244,-1.2046711
20910,Potyn's Sports Field,Paddlesworth Road,"Snodland, Kent",England,1000,51.333228,0.4224581
21357,Life Leisure Stockport Sports Village,"Lambeth Grove, Woodley","Stockport, Greater Manchester",England,2384,53.4285303,-2.104034
20911,Wallingford Sports Park,Hithercroft Road,"Wallingford, Oxfordshire",England,1500,51.5981029,-1.1357243
21228,Poolfoot Farm,Butts Road,"Thornton, Lancashire",England,1000,53.8865601,-3.0054907
22562,Mangata Pay UK Stadium,Broughinge Road,"Borehamwood, Hertfordshire",England,4502,51.6628426,-0.2720159
21475,Canford Park Arena,Magna Road,"Wimborne, Dorset",England,1000,,
21492,Alexandra Park,"Wettenhall Road, Reaseheath","Nantwich, Cheshire",England,1000,51.5932384,-0.1278929
21476,Bishop Burton College,York Road,Beverley,England,1000,53.8501179,-0.5036038
21478,Harper’s Park,,"Plymouth, Devon",England,1000,50.4669267,-4.0835464
21479,TSG Training Centre,Crane Lodge Road,"Hounslow, Greater London",England,1000,51.489685,-0.403008
21480,Sheffield United Football Academy,"Firshill Crescent, Shirecliffe","Sheffield, South Yorkshire",England,1000,53.406464,-1.4693969
21481,Middlewood Training Ground,Middlewood Road,"Sheffield, South Yorkshire",England,1000,53.416357,-1.510909
21482,The Nigel Eady County Ground,County Road,"Swindon, Wiltshire",England,15728,51.5644464,-1.7709719
21358,Spratley's Meadow,School Lane,"Amersham, Buckinghamshire",England,1500,51.6704027,-0.6242231
21359,Norwood Recreation Ground,Norwood,"Beverley, East Yorkshire",England,1000,53.8458531,-0.4299655
22025,Gateway Park,Sandringham Drive,"Blyth, Northumberland",England,1000,55.1073077,-1.5197356
21361,Abbey Lawn,Abbey Road,"Bourne, Lincolnshire",England,1000,52.7666256,-0.3715851
21362,Blackhouse Lane,Blackhouse Lane,"Great Cornard, Suffolk",England,2000,52.0200503,0.7529307
21363,Welfare Park,Memorial Avenue,"Easington, County Durham",England,1000,54.7894305,-1.3287593
22026,The BJM Stadium,"Magna Road, Canford Magna, Merley","Bournemouth, Dorset",England,1000,50.7813002,-1.9550765
21365,Erme Valley,Ermington Road,"Ivybridge, Devon",England,1000,50.3854389,-3.9259835
21366,Larkfield & New Hythe Wanderers Ground,251 New Hythe Lane,"Larkfield, Kent",England,1000,51.3080526,0.4430265
21367,Test Park Sports Ground,Lower Brownhill Road,"Southampton, Hampshire",England,1000,50.9344773,-1.4625661
21368,YMCA Newark and Sherwood Community and Activity Village,Lord Hawke Way,"Newark, Nottinghamshire",England,1000,53.0622197,-0.8028115
21369,Scotswood Ground,Denton Road,"Newcastle, Tyne and Wear",England,1000,54.9773818,-1.6929411
21370,Community Stadium,King George&apos;s Way,"Pershore, Worcestershire",England,1000,50.8615471,-0.0836931
21371,Bristol Road,Bristol Rd,Bristol,England,2000,51.4431098,-2.7349714
21372,Jericho Lane Sports Hub,Otterspool Drive,"Liverpool, Merseyside",England,1000,53.3636912,-2.9346358
22027,The Inkberrow Recreation Ground,Sands Road,"Inkberrow, Worcestershire",England,1000,52.2198885,-1.9788066
21374,SMS Pro Soccer Park,"Windleshaw Rd, Denton&apos;s Green","Saint Helens, Merseyside",England,1000,,
21375,Crabtree Park,,Wick,England,1000,52.1066735,-2.0575599
21376,Wormley Playing Fields,Church Lane,"Wormley, Hertfordshire",England,1000,51.7338017,-0.0315895
12690,Mortgages For You Stadium,Tattershall Road,"Boston, Lincolnshire",England,6000,52.9880649,-0.0353435
511,Hayes Lane,"Hayes Lane, Bromley",London,England,5150,51.3887483,0.0173678
21378,Lowther Road,"61 Emmbrook Road, Lowther Road","Wokingham, Berkshire",England,1000,51.4225475,-0.8570117
21493,Portsmouth FC Training Ground,Stoneham Lane,"Eastleigh, Hantshire",England,1000,50.9494763,-1.3741502
21494,Stevenage FC Sports Hub,Broadhall Way,"Stevenage, Hertfordshire",England,1000,51.8896479,-0.1937405
21495,Colliers Park,,Gresford,England,1500,53.4385247,-2.28445
22028,Fox Lane,Fox Lane,"Eversley, Hampshire",England,1000,51.345801,-0.8526652
